Campaign name,Ad set name,Ad name,day,Cost,Reach,Impressions,Frequency,Link clicks,Website purchases,Purchase conversion value,Website adds to cart,Landing page views,Video watches at 100%,Website checkouts initiated,"CPM (cost per 1,000 impressions)",CTR (link click-through rate),CPC (cost per link click),ROI,客单价 (USD),转化率,ATC Rate,Cost per add to cart,Cost per landing page view,Cost per purchase,Reporting starts,Reporting ends,Currency
GOC-Meta-Brand-Lifecycle-IG-CPL-BrandEdge-BrandEdge-I/V-Prospecting-CS-TR-20251223,【Brand Edge】BrandEdge-Motorcycle-25_Plus-VID-Compare_Button_20251216,20251216-TR-VID-TVC-Velotric-V1-24s-SensorSwap-BrandEdge,2026-01-07,0.41,385,392,1.02,,,,,,21,,1.045918367,0,#DIV/0!,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,,,
GOC-Meta-Brand-Lifecycle-IG-CPL-BrandEdge-BrandEdge-I/V-Prospecting-CS-TR-20251223,【Brand Edge】BrandEdge-Motorcycle-25_Plus-VID-Compare_Button_20251216,20251216-TR-VID-TVC-Velotric-V1-24s-SensorSwap-BrandEdge,2026-01-08,0.98,409,428,1.05,2,,,,2,15,,2.289719626,0.004672897196,0.49,0,#DIV/0!,0,0,#DIV/0!,0.49,#DIV/0!,,,
GOC-Meta-Brand-Lifecycle-IG-CPL-BrandEdge-BrandEdge-I/V-Prospecting-CS-TR-20251223,【Brand Edge】BrandEdge-Motorcycle-25_Plus-VID-Compare_Button_20251216,20251216-TR-VID-TVC-Velotric-V1-24s-SensorSwap-BrandEdge,2026-01-09,0.84,251,266,1.06,5,,,,2,8,,3.157894737,0.01879699248,0.168,0,#DIV/0!,0,0,#DIV/0!,0.42,#DIV/0!,,,
GOC-Meta-Brand-Lifecycle-IG-CPL-BrandEdge-BrandEdge-I/V-Prospecting-CS-TR-20251223,【Brand Edge】BrandEdge-Motorcycle-25_Plus-VID-Compare_Button_20251216,20251216-TR-VID-TVC-Velotric-V1-24s-SensorSwap-BrandEdge,2026-01-10,0.25,79,82,1.04,1,,,,,3,,3.048780488,0.01219512195,0.25,0,#DIV/0!,0,0,#DIV/0!,#DIV/0!,#DIV/0!,,,
GOC-Meta-Brand-Lifecycle-IG-CPL-BrandEdge-BrandEdge-I/V-Prospecting-CS-TR-20251223,【Brand Edge】BrandEdge-Motorcycle-25_Plus-VID-Compare_Button_20251216,20251216-TR-VID-TVC-Velotric-V1-24s-SensorSwap-BrandEdge,2026-01-11,0.29,185,186,1.01,,,,,,,,1.559139785,0,#DIV/0!,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,,,
GOC-Meta-Brand-Lifecycle-IG-CPL-BrandEdge-BrandEdge-I/V-Prospecting-CS-TR-20251223,【Brand Edge】BrandEdge-Motorcycle-25_Plus-VID-Compare_Button_20251216,20251216-TR-VID-TVC-Velotric-V1-24s-SensorSwap-BrandEdge,2026-01-12,0.4,180,184,1.02,3,,,,2,3,,2.173913043,0.01630434783,0.1333333333,0,#DIV/0!,0,0,#DIV/0!,0.2,#DIV/0!,,,
GOC-Meta-Brand-Lifecycle-IG-CPL-BrandEdge-BrandEdge-I/V-Prospecting-CS-TR-20251223,【Brand Edge】BrandEdge-Motorcycle-25_Plus-VID-Compare_Button_20251216,20251216-TR-VID-TVC-Velotric-V1-24s-SensorSwap-BrandEdge,2026-01-13,0.1,37,37,1,2,,,,1,1,,2.702702703,0.05405405405,0.05,0,#DIV/0!,0,0,#DIV/0!,0.1,#DIV/0!,,,
GOC-Meta-Brand-Lifecycle-IG-CPL-BrandEdge-BrandEdge-I/V-Prospecting-CS-TR-20251223,【Brand Edge】BrandEdge-Motorcycle-25_Plus-VID-Compare_Button_20251216,20251223-TR-VID-TVC-Velotric-V1-34s- ComfortMax/LowStep-BrandEdge,2026-01-07,2.64,2056,2110,1.03,25,,,,6,23,,1.251184834,0.01184834123,0.1056,0,#DIV/0!,0,0,#DIV/0!,0.44,#DIV/0!,,,
GOC-Meta-Brand-Lifecycle-IG-CPL-BrandEdge-BrandEdge-I/V-Prospecting-CS-TR-20251223,【Brand Edge】BrandEdge-Motorcycle-25_Plus-VID-Compare_Button_20251216,20251223-TR-VID-TVC-Velotric-V1-34s- ComfortMax/LowStep-BrandEdge,2026-01-08,2.52,1483,1537,1.04,14,,,,5,29,,1.63955758,0.009108653221,0.18,0,#DIV/0!,0,0,#DIV/0!,0.504,#DIV/0!,,,
GOC-Meta-Brand-Lifecycle-IG-CPL-BrandEdge-BrandEdge-I/V-Prospecting-CS-TR-20251223,【Brand Edge】BrandEdge-Motorcycle-25_Plus-VID-Compare_Button_20251216,20251223-TR-VID-TVC-Velotric-V1-34s- ComfortMax/LowStep-BrandEdge,2026-01-09,1.26,555,575,1.04,2,,,,3,13,,2.191304348,0.00347826087,0.63,0,#DIV/0!,0,0,#DIV/0!,0.42,#DIV/0!,,,
GOC-Meta-Brand-Lifecycle-IG-CPL-BrandEdge-BrandEdge-I/V-Prospecting-CS-TR-20251223,【Brand Edge】BrandEdge-Motorcycle-25_Plus-VID-Compare_Button_20251216,20251223-TR-VID-TVC-Velotric-V1-34s- ComfortMax/LowStep-BrandEdge,2026-01-10,0.59,453,469,1.04,4,,,,,9,,1.257995736,0.008528784648,0.1475,0,#DIV/0!,0,0,#DIV/0!,#DIV/0!,#DIV/0!,,,
GOC-Meta-Brand-Lifecycle-IG-CPL-BrandEdge-BrandEdge-I/V-Prospecting-CS-TR-20251223,【Brand Edge】BrandEdge-Motorcycle-25_Plus-VID-Compare_Button_20251216,20251223-TR-VID-TVC-Velotric-V1-34s- ComfortMax/LowStep-BrandEdge,2026-01-11,2.37,1073,1149,1.07,11,,,,4,16,,2.062663185,0.009573542211,0.2154545455,0,#DIV/0!,0,0,#DIV/0!,0.5925,#DIV/0!,,,
GOC-Meta-Brand-Lifecycle-IG-CPL-BrandEdge-BrandEdge-I/V-Prospecting-CS-TR-20251223,【Brand Edge】BrandEdge-Motorcycle-25_Plus-VID-Compare_Button_20251216,20251223-TR-VID-TVC-Velotric-V1-34s- ComfortMax/LowStep-BrandEdge,2026-01-12,6.84,974,1070,1.1,21,,,,6,29,,6.392523364,0.01962616822,0.3257142857,0,#DIV/0!,0,0,#DIV/0!,1.14,#DIV/0!,,,
GOC-Meta-Brand-Lifecycle-IG-CPL-BrandEdge-BrandEdge-I/V-Prospecting-CS-TR-20251223,【Brand Edge】BrandEdge-Motorcycle-25_Plus-VID-Compare_Button_20251216,20251223-TR-VID-TVC-Velotric-V1-34s- ComfortMax/LowStep-BrandEdge,2026-01-13,2.18,334,347,1.04,5,,,,1,8,,6.282420749,0.0144092219,0.436,0,#DIV/0!,0,0,#DIV/0!,2.18,#DIV/0!,,,
GOC-Meta-Brand-Lifecycle-IG-CPL-BrandEdge-BrandEdge-I/V-Prospecting-CS-TR-20251223,【Brand Edge】BrandEdge-Motorcycle-25_Plus-VID-Compare_Button_20251216,20251223-TR-VID-TVC-Velotric-V1-34s- Waterproof-BrandEdge,2026-01-07,3.57,315,365,1.16,11,,,,11,44,,9.780821918,0.0301369863,0.3245454545,0,#DIV/0!,0,0,#DIV/0!,0.3245454545,#DIV/0!,,,
GOC-Meta-Brand-Lifecycle-IG-CPL-BrandEdge-BrandEdge-I/V-Prospecting-CS-TR-20251223,【Brand Edge】BrandEdge-Motorcycle-25_Plus-VID-Compare_Button_20251216,20251223-TR-VID-TVC-Velotric-V1-34s- Waterproof-BrandEdge,2026-01-08,2.86,124,162,1.31,14,,,,16,36,,17.65432099,0.08641975309,0.2042857143,0,#DIV/0!,0,0,#DIV/0!,0.17875,#DIV/0!,,,
GOC-Meta-Brand-Lifecycle-IG-CPL-BrandEdge-BrandEdge-I/V-Prospecting-CS-TR-20251223,【Brand Edge】BrandEdge-Motorcycle-25_Plus-VID-Compare_Button_20251216,20251223-TR-VID-TVC-Velotric-V1-34s- Waterproof-BrandEdge,2026-01-09,1.47,44,54,1.23,2,,,,1,18,,27.22222222,0.03703703704,0.735,0,#DIV/0!,0,0,#DIV/0!,1.47,#DIV/0!,,,
GOC-Meta-Brand-Lifecycle-IG-CPL-BrandEdge-BrandEdge-I/V-Prospecting-CS-TR-20251223,【Brand Edge】BrandEdge-Motorcycle-25_Plus-VID-Compare_Button_20251216,20251223-TR-VID-TVC-Velotric-V1-34s- Waterproof-BrandEdge,2026-01-10,0.68,92,113,1.23,2,,,,2,12,,6.017699115,0.01769911504,0.34,0,#DIV/0!,0,0,#DIV/0!,0.34,#DIV/0!,,,
GOC-Meta-Brand-Lifecycle-IG-CPL-BrandEdge-BrandEdge-I/V-Prospecting-CS-TR-20251223,【Brand Edge】BrandEdge-Motorcycle-25_Plus-VID-Compare_Button_20251216,20251223-TR-VID-TVC-Velotric-V1-34s- Waterproof-BrandEdge,2026-01-11,3.05,217,269,1.24,8,,,,7,32,,11.33828996,0.02973977695,0.38125,0,#DIV/0!,0,0,#DIV/0!,0.4357142857,#DIV/0!,,,
GOC-Meta-Brand-Lifecycle-IG-CPL-BrandEdge-BrandEdge-I/V-Prospecting-CS-TR-20251223,【Brand Edge】BrandEdge-Motorcycle-25_Plus-VID-Compare_Button_20251216,20251223-TR-VID-TVC-Velotric-V1-34s- Waterproof-BrandEdge,2026-01-12,2.78,509,531,1.04,18,,,,15,9,,5.235404896,0.03389830508,0.1544444444,0,#DIV/0!,0,0,#DIV/0!,0.1853333333,#DIV/0!,,,
GOC-Meta-Brand-Lifecycle-IG-CPL-BrandEdge-BrandEdge-I/V-Prospecting-CS-TR-20251223,【Brand Edge】BrandEdge-Motorcycle-25_Plus-VID-Compare_Button_20251216,20251223-TR-VID-TVC-Velotric-V1-34s- Waterproof-BrandEdge,2026-01-13,7.54,785,848,1.08,28,,,,13,21,,8.891509434,0.03301886792,0.2692857143,0,#DIV/0!,0,0,#DIV/0!,0.58,#DIV/0!,,,
GOC-Meta-Brand-Lifecycle-IG-CPL-BrandEdge-BrandEdge-I/V-Prospecting-CS-TR-20251223,【Brand Edge】BrandEdge-Tech-25_Plus-IMG-Compare_Button_20251210,20251210-TR-KV-IMG-Standard-Render-SP-BrandEdge-UL-Carousel,2026-01-07,5.4,474,553,1.17,29,,,,23,48,,9.764918626,0.05244122966,0.1862068966,0,#DIV/0!,0,0,#DIV/0!,0.2347826087,#DIV/0!,,,
GOC-Meta-Brand-Lifecycle-IG-CPL-BrandEdge-BrandEdge-I/V-Prospecting-CS-TR-20251223,【Brand Edge】BrandEdge-Tech-25_Plus-IMG-Compare_Button_20251210,20251210-TR-KV-IMG-Standard-Render-SP-BrandEdge-UL-Carousel,2026-01-08,4.01,335,468,1.4,25,,,,17,50,,8.568376068,0.05341880342,0.1604,0,#DIV/0!,0,0,#DIV/0!,0.2358823529,#DIV/0!,,,
GOC-Meta-Brand-Lifecycle-IG-CPL-BrandEdge-BrandEdge-I/V-Prospecting-CS-TR-20251223,【Brand Edge】BrandEdge-Tech-25_Plus-IMG-Compare_Button_20251210,20251210-TR-KV-IMG-Standard-Render-SP-BrandEdge-UL-Carousel,2026-01-09,5.6,386,517,1.34,35,,,,20,56,,10.83172147,0.06769825919,0.16,0,#DIV/0!,0,0,#DIV/0!,0.28,#DIV/0!,,,
GOC-Meta-Brand-Lifecycle-IG-CPL-BrandEdge-BrandEdge-I/V-Prospecting-CS-TR-20251223,【Brand Edge】BrandEdge-Tech-25_Plus-IMG-Compare_Button_20251210,20251210-TR-KV-IMG-Standard-Render-SP-BrandEdge-UL-Carousel,2026-01-10,2.09,291,387,1.33,9,,,,8,23,,5.400516796,0.02325581395,0.2322222222,0,#DIV/0!,0,0,#DIV/0!,0.26125,#DIV/0!,,,
GOC-Meta-Brand-Lifecycle-IG-CPL-BrandEdge-BrandEdge-I/V-Prospecting-CS-TR-20251223,【Brand Edge】BrandEdge-Tech-25_Plus-IMG-Compare_Button_20251210,20251210-TR-KV-IMG-Standard-Render-SP-BrandEdge-UL-Carousel,2026-01-11,8.28,2686,2821,1.05,49,,,,24,94,,2.935129387,0.01736972705,0.1689795918,0,#DIV/0!,0,0,#DIV/0!,0.345,#DIV/0!,,,
GOC-Meta-Brand-Lifecycle-IG-CPL-BrandEdge-BrandEdge-I/V-Prospecting-CS-TR-20251223,【Brand Edge】BrandEdge-Tech-25_Plus-IMG-Compare_Button_20251210,20251210-TR-KV-IMG-Standard-Render-SP-BrandEdge-UL-Carousel,2026-01-12,7.65,3539,3573,1.01,34,,,,6,,,2.141057935,0.009515813042,0.225,0,#DIV/0!,0,0,#DIV/0!,1.275,#DIV/0!,,,
GOC-Meta-Brand-Lifecycle-IG-CPL-BrandEdge-BrandEdge-I/V-Prospecting-CS-TR-20251223,【Brand Edge】BrandEdge-Tech-25_Plus-IMG-Compare_Button_20251210,20251210-TR-KV-IMG-Standard-Render-SP-BrandEdge-UL-Carousel,2026-01-13,0.33,196,196,1,2,,,,1,,,1.683673469,0.01020408163,0.165,0,#DIV/0!,0,0,#DIV/0!,0.33,#DIV/0!,,,
GOC-Meta-Brand-Lifecycle-IG-CPL-BrandEdge-BrandEdge-I/V-Prospecting-CS-TR-20251223,【Brand Edge】BrandEdge-Tech-25_Plus-VID-Compare_Button_20251216,20251216-TR-VID-TVC-Velotric-V1-24s- ComfortMax-BrandEdge,2026-01-07,5.94,193,299,1.55,32,,,,25,94,,19.86622074,0.1070234114,0.185625,0,#DIV/0!,0,0,#DIV/0!,0.2376,#DIV/0!,,,
GOC-Meta-Brand-Lifecycle-IG-CPL-BrandEdge-BrandEdge-I/V-Prospecting-CS-TR-20251223,【Brand Edge】BrandEdge-Tech-25_Plus-VID-Compare_Button_20251216,20251216-TR-VID-TVC-Velotric-V1-24s- ComfortMax-BrandEdge,2026-01-08,7.45,164,267,1.63,29,,,,28,86,,27.90262172,0.1086142322,0.2568965517,0,#DIV/0!,0,0,#DIV/0!,0.2660714286,#DIV/0!,,,
GOC-Meta-Brand-Lifecycle-IG-CPL-BrandEdge-BrandEdge-I/V-Prospecting-CS-TR-20251223,【Brand Edge】BrandEdge-Tech-25_Plus-VID-Compare_Button_20251216,20251216-TR-VID-TVC-Velotric-V1-24s- ComfortMax-BrandEdge,2026-01-09,6.97,85,157,1.85,39,,,,40,57,,44.39490446,0.2484076433,0.1787179487,0,#DIV/0!,0,0,#DIV/0!,0.17425,#DIV/0!,,,
GOC-Meta-Brand-Lifecycle-IG-CPL-BrandEdge-BrandEdge-I/V-Prospecting-CS-TR-20251223,【Brand Edge】BrandEdge-Tech-25_Plus-VID-Compare_Button_20251216,20251216-TR-VID-TVC-Velotric-V1-24s- ComfortMax-BrandEdge,2026-01-10,3.12,72,144,2,11,,,,12,39,,21.66666667,0.07638888889,0.2836363636,0,#DIV/0!,0,0,#DIV/0!,0.26,#DIV/0!,,,
GOC-Meta-Brand-Lifecycle-IG-CPL-BrandEdge-BrandEdge-I/V-Prospecting-CS-TR-20251223,【Brand Edge】BrandEdge-Tech-25_Plus-VID-Compare_Button_20251216,20251216-TR-VID-TVC-Velotric-V1-24s- ComfortMax-BrandEdge,2026-01-11,4.37,228,275,1.21,20,,,,20,41,,15.89090909,0.07272727273,0.2185,0,#DIV/0!,0,0,#DIV/0!,0.2185,#DIV/0!,,,
GOC-Meta-Brand-Lifecycle-IG-CPL-BrandEdge-BrandEdge-I/V-Prospecting-CS-TR-20251223,【Brand Edge】BrandEdge-Tech-25_Plus-VID-Compare_Button_20251216,20251216-TR-VID-TVC-Velotric-V1-24s- ComfortMax-BrandEdge,2026-01-12,0.13,88,88,1,1,,,,1,1,,1.477272727,0.01136363636,0.13,0,#DIV/0!,0,0,#DIV/0!,0.13,#DIV/0!,,,
GOC-Meta-Brand-Lifecycle-IG-CPL-BrandEdge-BrandEdge-I/V-Prospecting-CS-TR-20251223,【Brand Edge】BrandEdge-Tech-25_Plus-VID-Compare_Button_20251216,20251216-TR-VID-TVC-Velotric-V1-24s- ComfortMax-BrandEdge,2026-01-13,0.04,14,14,1,,,,,,,,2.857142857,0,#DIV/0!,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,,,
GOC-Meta-Brand-Lifecycle-IG-CPL-BrandEdge-BrandEdge-I/V-Prospecting-CS-TR-20251223,【Brand Edge】BrandEdge-Tech-25_Plus-VID-Compare_Button_20251216,20251216-TR-VID-TVC-Velotric-V1-24s-SensorSwap-BrandEdge,2026-01-07,1.39,327,372,1.14,3,,,,2,37,,3.73655914,0.008064516129,0.4633333333,0,#DIV/0!,0,0,#DIV/0!,0.695,#DIV/0!,,,
GOC-Meta-Brand-Lifecycle-IG-CPL-BrandEdge-BrandEdge-I/V-Prospecting-CS-TR-20251223,【Brand Edge】BrandEdge-Tech-25_Plus-VID-Compare_Button_20251216,20251216-TR-VID-TVC-Velotric-V1-24s-SensorSwap-BrandEdge,2026-01-08,1.92,627,676,1.08,8,,,,5,29,,2.840236686,0.01183431953,0.24,0,#DIV/0!,0,0,#DIV/0!,0.384,#DIV/0!,,,
GOC-Meta-Brand-Lifecycle-IG-CPL-BrandEdge-BrandEdge-I/V-Prospecting-CS-TR-20251223,【Brand Edge】BrandEdge-Tech-25_Plus-VID-Compare_Button_20251216,20251216-TR-VID-TVC-Velotric-V1-24s-SensorSwap-BrandEdge,2026-01-09,0.99,474,513,1.08,4,,,,2,11,,1.929824561,0.007797270955,0.2475,0,#DIV/0!,0,0,#DIV/0!,0.495,#DIV/0!,,,
GOC-Meta-Brand-Lifecycle-IG-CPL-BrandEdge-BrandEdge-I/V-Prospecting-CS-TR-20251223,【Brand Edge】BrandEdge-Tech-25_Plus-VID-Compare_Button_20251216,20251216-TR-VID-TVC-Velotric-V1-24s-SensorSwap-BrandEdge,2026-01-10,0.59,178,185,1.04,3,,,,3,7,,3.189189189,0.01621621622,0.1966666667,0,#DIV/0!,0,0,#DIV/0!,0.1966666667,#DIV/0!,,,
GOC-Meta-Brand-Lifecycle-IG-CPL-BrandEdge-BrandEdge-I/V-Prospecting-CS-TR-20251223,【Brand Edge】BrandEdge-Tech-25_Plus-VID-Compare_Button_20251216,20251216-TR-VID-TVC-Velotric-V1-24s-SensorSwap-BrandEdge,2026-01-11,0.29,256,267,1.04,3,,,,1,7,,1.086142322,0.01123595506,0.09666666667,0,#DIV/0!,0,0,#DIV/0!,0.29,#DIV/0!,,,
GOC-Meta-Brand-Lifecycle-IG-CPL-BrandEdge-BrandEdge-I/V-Prospecting-CS-TR-20251223,【Brand Edge】BrandEdge-Tech-25_Plus-VID-Compare_Button_20251216,20251216-TR-VID-TVC-Velotric-V1-24s-SensorSwap-BrandEdge,2026-01-12,0.4,184,189,1.03,,,,,,2,,2.116402116,0,#DIV/0!,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,,,
GOC-Meta-Brand-Lifecycle-IG-CPL-BrandEdge-BrandEdge-I/V-Prospecting-CS-TR-20251223,【Brand Edge】BrandEdge-Tech-25_Plus-VID-Compare_Button_20251216,20251216-TR-VID-TVC-Velotric-V1-24s-SensorSwap-BrandEdge,2026-01-13,0.06,29,29,1,1,,,,,1,,2.068965517,0.03448275862,0.06,0,#DIV/0!,0,0,#DIV/0!,#DIV/0!,#DIV/0!,,,
GOC-Meta-Brand-Lifecycle-IG-CPL-BrandEdge-BrandEdge-I/V-Prospecting-CS-TR-20251223,【Brand Edge】BrandEdge-Tech-25_Plus-VID-Compare_Button_20251216,20251223-TR-VID-TVC-Velotric-V1-34s- ComfortMax/LowStep-BrandEdge,2026-01-07,3.26,1307,1370,1.05,13,,,,1,26,,2.379562044,0.009489051095,0.2507692308,0,#DIV/0!,0,0,#DIV/0!,3.26,#DIV/0!,,,
GOC-Meta-Brand-Lifecycle-IG-CPL-BrandEdge-BrandEdge-I/V-Prospecting-CS-TR-20251223,【Brand Edge】BrandEdge-Tech-25_Plus-VID-Compare_Button_20251216,20251223-TR-VID-TVC-Velotric-V1-34s- ComfortMax/LowStep-BrandEdge,2026-01-08,1.9,1193,1206,1.01,13,,,,3,21,,1.575456053,0.01077943615,0.1461538462,0,#DIV/0!,0,0,#DIV/0!,0.6333333333,#DIV/0!,,,
GOC-Meta-Brand-Lifecycle-IG-CPL-BrandEdge-BrandEdge-I/V-Prospecting-CS-TR-20251223,【Brand Edge】BrandEdge-Tech-25_Plus-VID-Compare_Button_20251216,20251223-TR-VID-TVC-Velotric-V1-34s- ComfortMax/LowStep-BrandEdge,2026-01-09,1.24,738,755,1.02,8,,,,3,7,,1.642384106,0.01059602649,0.155,0,#DIV/0!,0,0,#DIV/0!,0.4133333333,#DIV/0!,,,
GOC-Meta-Brand-Lifecycle-IG-CPL-BrandEdge-BrandEdge-I/V-Prospecting-CS-TR-20251223,【Brand Edge】BrandEdge-Tech-25_Plus-VID-Compare_Button_20251216,20251223-TR-VID-TVC-Velotric-V1-34s- ComfortMax/LowStep-BrandEdge,2026-01-10,0.99,743,756,1.02,6,,,,2,5,,1.30952381,0.007936507937,0.165,0,#DIV/0!,0,0,#DIV/0!,0.495,#DIV/0!,,,
GOC-Meta-Brand-Lifecycle-IG-CPL-BrandEdge-BrandEdge-I/V-Prospecting-CS-TR-20251223,【Brand Edge】BrandEdge-Tech-25_Plus-VID-Compare_Button_20251216,20251223-TR-VID-TVC-Velotric-V1-34s- ComfortMax/LowStep-BrandEdge,2026-01-11,4.06,2219,2302,1.04,22,,,,8,29,,1.763683753,0.009556907037,0.1845454545,0,#DIV/0!,0,0,#DIV/0!,0.5075,#DIV/0!,,,
GOC-Meta-Brand-Lifecycle-IG-CPL-BrandEdge-BrandEdge-I/V-Prospecting-CS-TR-20251223,【Brand Edge】BrandEdge-Tech-25_Plus-VID-Compare_Button_20251216,20251223-TR-VID-TVC-Velotric-V1-34s- ComfortMax/LowStep-BrandEdge,2026-01-12,4.86,642,669,1.04,20,,,,10,29,,7.264573991,0.02989536622,0.243,0,#DIV/0!,0,0,#DIV/0!,0.486,#DIV/0!,,,
GOC-Meta-Brand-Lifecycle-IG-CPL-BrandEdge-BrandEdge-I/V-Prospecting-CS-TR-20251223,【Brand Edge】BrandEdge-Tech-25_Plus-VID-Compare_Button_20251216,20251223-TR-VID-TVC-Velotric-V1-34s- ComfortMax/LowStep-BrandEdge,2026-01-13,0.93,170,176,1.04,4,,,,3,4,,5.284090909,0.02272727273,0.2325,0,#DIV/0!,0,0,#DIV/0!,0.31,#DIV/0!,,,
GOC-Meta-Brand-Lifecycle-IG-CPL-BrandEdge-BrandEdge-I/V-Prospecting-CS-TR-20251223,【Brand Edge】BrandEdge-Tech-25_Plus-VID-Compare_Button_20251216,20251223-TR-VID-TVC-Velotric-V1-34s- Waterproof-BrandEdge,2026-01-07,2.03,269,324,1.2,15,,,,18,34,,6.265432099,0.0462962963,0.1353333333,0,#DIV/0!,0,0,#DIV/0!,0.1127777778,#DIV/0!,,,
GOC-Meta-Brand-Lifecycle-IG-CPL-BrandEdge-BrandEdge-I/V-Prospecting-CS-TR-20251223,【Brand Edge】BrandEdge-Tech-25_Plus-VID-Compare_Button_20251216,20251223-TR-VID-TVC-Velotric-V1-34s- Waterproof-BrandEdge,2026-01-08,0.83,189,217,1.15,4,,,,1,25,,3.824884793,0.01843317972,0.2075,0,#DIV/0!,0,0,#DIV/0!,0.83,#DIV/0!,,,
GOC-Meta-Brand-Lifecycle-IG-CPL-BrandEdge-BrandEdge-I/V-Prospecting-CS-TR-20251223,【Brand Edge】BrandEdge-Tech-25_Plus-VID-Compare_Button_20251216,20251223-TR-VID-TVC-Velotric-V1-34s- Waterproof-BrandEdge,2026-01-09,1.19,83,122,1.47,8,,,,6,17,,9.754098361,0.06557377049,0.14875,0,#DIV/0!,0,0,#DIV/0!,0.1983333333,#DIV/0!,,,
GOC-Meta-Brand-Lifecycle-IG-CPL-BrandEdge-BrandEdge-I/V-Prospecting-CS-TR-20251223,【Brand Edge】BrandEdge-Tech-25_Plus-VID-Compare_Button_20251216,20251223-TR-VID-TVC-Velotric-V1-34s- Waterproof-BrandEdge,2026-01-10,1.65,108,127,1.18,9,,,,11,20,,12.99212598,0.07086614173,0.1833333333,0,#DIV/0!,0,0,#DIV/0!,0.15,#DIV/0!,,,
GOC-Meta-Brand-Lifecycle-IG-CPL-BrandEdge-BrandEdge-I/V-Prospecting-CS-TR-20251223,【Brand Edge】BrandEdge-Tech-25_Plus-VID-Compare_Button_20251216,20251223-TR-VID-TVC-Velotric-V1-34s- Waterproof-BrandEdge,2026-01-11,3.25,588,636,1.08,11,,,,9,48,,5.110062893,0.01729559748,0.2954545455,0,#DIV/0!,0,0,#DIV/0!,0.3611111111,#DIV/0!,,,
GOC-Meta-Brand-Lifecycle-IG-CPL-BrandEdge-BrandEdge-I/V-Prospecting-CS-TR-20251223,【Brand Edge】BrandEdge-Tech-25_Plus-VID-Compare_Button_20251216,20251223-TR-VID-TVC-Velotric-V1-34s- Waterproof-BrandEdge,2026-01-12,5.08,838,909,1.08,37,,,,18,16,,5.588558856,0.04070407041,0.1372972973,0,#DIV/0!,0,0,#DIV/0!,0.2822222222,#DIV/0!,,,
GOC-Meta-Brand-Lifecycle-IG-CPL-BrandEdge-BrandEdge-I/V-Prospecting-CS-TR-20251223,【Brand Edge】BrandEdge-Tech-25_Plus-VID-Compare_Button_20251216,20251223-TR-VID-TVC-Velotric-V1-34s- Waterproof-BrandEdge,2026-01-13,8.71,963,1028,1.07,49,,,,27,33,,8.472762646,0.04766536965,0.177755102,0,#DIV/0!,0,0,#DIV/0!,0.3225925926,#DIV/0!,,,
GOC-Meta-Brand-Lifecycle-RT-CPC-UserStory-UserStory-I/V-Post_Boosting-Remarketing-TR-20251226,【UserStory】UserStory-All-Custom_RT-FBPost-20251226,20251223-TR-All-IMG-Standard-Render-UserStory_FBPost,2026-01-07,0,,,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,,,
GOC-Meta-Brand-Lifecycle-VideoViewer/PageView-CPA-ASC-BrandEdge-PDP-I/V-Prospecting-CV-CV-20260108,【Brand Edge】PDP-VideoViewer/PageView-I/V-20260108,20251208-CV-B1-IMG-Promo-Render-SP-MonthlyDeal-紫色-Save$150,2026-01-09,9.54,114,169,1.48,1,,,1,1,,,56.44970414,0.005917159763,9.54,0,#DIV/0!,0,1,9.54,9.54,#DIV/0!,,,
GOC-Meta-Brand-Lifecycle-VideoViewer/PageView-CPA-ASC-BrandEdge-PDP-I/V-Prospecting-CV-CV-20260108,【Brand Edge】PDP-VideoViewer/PageView-I/V-20260108,20251208-CV-B1-IMG-Promo-Render-SP-MonthlyDeal-紫色-Save$150,2026-01-10,8.64,158,300,1.9,7,,,1,4,,,28.8,0.02333333333,1.234285714,0,#DIV/0!,0,0.1428571429,8.64,2.16,#DIV/0!,,,
GOC-Meta-Brand-Lifecycle-VideoViewer/PageView-CPA-ASC-BrandEdge-PDP-I/V-Prospecting-CV-CV-20260108,【Brand Edge】PDP-VideoViewer/PageView-I/V-20260108,20251208-CV-B1-IMG-Promo-Render-SP-MonthlyDeal-紫色-Save$150,2026-01-11,4.98,174,230,1.32,3,,,,2,,,21.65217391,0.01304347826,1.66,0,#DIV/0!,0,0,#DIV/0!,2.49,#DIV/0!,,,
